Features,NO,<30,>30,Absolute_Sum
diag_1_250.3,-0.1641141790777737,0.04011113960201877,0.12400303947575406,0.3282283581555465
diag_2_244,-0.023359875013599644,0.16362955950510003,-0.14026968449149857,0.3272591190101982
diag_2_V64,0.16347670510860543,-0.07654340254380665,-0.08693330256479932,0.3269534102172114
diag_3_519,-0.16321531525704436,0.0856803724893463,0.0775349427676971,0.3264306305140877
diag_3_433,-0.07807102556647184,-0.08494583415923339,0.1630168597257098,0.326033719451415
diag_1_411,-0.16241934861707316,0.05838848988065529,0.10403085873641975,0.3248386972341482
diag_3_608,-0.10076931512879796,-0.06154650568325058,0.16231582081204746,0.32463164162409597
diag_2_250.82,-0.16211550801944663,0.029059269723923625,0.13305623829552626,0.3242310160388965
diag_1_253,-0.10129882514196296,-0.060471111068122724,0.16176993621008648,0.3235398724201721
metformin_Up,0.10119949866718693,-0.16170258592515382,0.06050308725796857,0.3234051718503093
diag_1_438,0.0009719525585526931,0.16069680906993108,-0.16166876162848226,0.3233375232569661
diag_3_478,0.16165418469809947,-0.03789235470637975,-0.123761829991719,0.3233083693961982
diag_2_715,0.1598204988188306,-0.16153481545136805,0.0017143166325366496,0.32306963090273527
glimepiride_Steady,0.10841813399086707,-0.16153031573262766,0.053112181741732496,0.32306063146522723
diag_3_283,-0.021865553411736956,0.16076227878727126,-0.13889672537553382,0.321524557574542
diag_3_560,0.09505034776240973,0.06561838122010208,-0.1606687289825139,0.32133745796502566
diag_3_726,-0.10996290155894706,-0.050584935044527865,0.16054783660347596,0.32109567320695087
diag_2_241,-0.13727369588647487,-0.022451483566223264,0.1597251794526979,0.319450358905396
diag_2_319,-0.15970098229112678,0.08888125463584233,0.07081972765528535,0.31940196458225445
diag_3_552,0.1595830381714272,-0.07900523696387139,-0.08057780120755477,0.3191660763428533
diag_2_V72,0.15943330756249016,-0.04886937830829359,-0.11056392925419552,0.31886661512497927
diag_3_273,-0.15943294180827425,0.044781586063462914,0.11465135574481189,0.31886588361654905
diag_2_426,0.07784553485729655,-0.15922788406782318,0.08138234921052373,0.31845576813564347
diag_2_500,-0.15904279697624635,0.15595486863911995,0.00308792833712649,0.3180855939524928
diag_3_424,-0.004556409117461261,-0.15384042936851547,0.15839683848596894,0.3167936769719457
diag_3_284,-0.15830221991640658,0.07867624856114133,0.07962597135526968,0.3166044398328176
diag_3_493,-0.15544410799469394,0.15819361348902627,-0.0027495054943234417,0.31638722697804367
diag_1_294,0.06793991158229161,0.09017895179204942,-0.15811886337433653,0.31623772674867756
diag_1_273,0.15795617256481329,-0.03476730749305049,-0.12318886507176338,0.3159123451296272
diag_3_682,-0.07000178907736151,-0.08781836506663639,0.1578201541440242,0.31564030828802214
diag_2_362,-0.08206294069399936,-0.07574454443710907,0.1578074851311097,0.31561497026221813
diag_1_821,0.1577042649581365,-0.08399483693081553,-0.07370942802731932,0.31540852991627133
diag_2_707,-0.1572582183968846,0.1210635271268732,0.036194691270004235,0.31451643679376207
diag_2_486,0.15204623157213396,-0.1571679622367005,0.0051217306645541544,0.3143359244733886
diag_2_304,-0.1569731139206077,0.12871124773051737,0.028261866190093972,0.31394622784121906
diag_1_882,0.11068171075708952,0.04612430859012222,-0.15680601934721033,0.31361203869442206
diag_2_301,0.04872994449409414,-0.1567523714552927,0.10802242696119677,0.3135047429105836
diag_1_312,-0.15606856297043142,0.015422631964481237,0.1406459310059504,0.31213712594086307
discharge_disposition_id_y_Left AMA,0.08708869561376083,-0.15584782571027384,0.06875913009651256,0.3116956514205472
diag_1_492,-0.021029115524320404,-0.13474362116318014,0.15577273668750016,0.3115454733750007
diag_1_239,-0.07740655830464205,0.15574940848355523,-0.0783428501789131,0.31149881696711035
glimepiride_No,0.09508813944063703,-0.1555607919953613,0.06047265255451886,0.31112158399051715
diag_1_680,0.13298134910697207,0.02248715834140923,-0.15546850744838034,0.3109370148967616
diag_1_66,-0.10880517784352747,-0.046661682723233476,0.15546686056676215,0.31093372113352313
diag_1_535,0.036220610264217995,-0.1550342680780096,0.11881365781377697,0.31006853615600455
diag_3_521,-0.15497049596719478,0.10845739614515304,0.046513099822042846,0.3099409919343907
diag_3_359,-0.13579583907943796,-0.01914814678600201,0.15494398586543956,0.30988797173087956
diag_3_728,0.15472413584163677,-0.06304806787621081,-0.09167606796542907,0.30944827168327665
diag_1_82,0.017604967474912542,0.136893553355505,-0.15449852083041682,0.30899704166083436
medical_specialty_Osteopath,-0.08875821313759666,-0.06559541047765133,0.1543536236152502,0.3087072472304982
diag_2_110,-0.12295953097661821,0.15403256734608328,-0.031073036369464662,0.3080651346921662
medical_specialty_Obsterics&Gynecology-GynecologicOnco,0.15400822805207975,-0.10312004759416675,-0.05088818045791234,0.30801645610415884
diag_1_823,0.07713898040560487,0.07684236193415865,-0.1539813423397644,0.3079626846795279
medical_specialty_Hospitalist,-0.038191157428483016,-0.11551088432537407,0.1537020417538567,0.3074040835077138
diag_1_135,-0.06668369084766568,-0.08691142341717568,0.15359511426484285,0.3071902285296842
diag_3_183,-0.15342430683971675,0.03433372711221642,0.1190905797275003,0.30684861367943345
medical_specialty_Gynecology,0.1424002325283958,-0.15326879418238384,0.010868561653990855,0.3065375883647705
diag_2_275,0.1532224659022159,-0.12087512921311398,-0.03234733668910162,0.3064449318044315
diag_1_782,0.15317395650624213,-0.11821681437817745,-0.03495714212806137,0.306347913012481
diag_2_354,-0.15297571753187697,0.03455814218523434,0.1184175753466425,0.30595143506375383
diag_1_430,0.1529547549425894,-0.02832079805889783,-0.12463395688369167,0.3059095098851789
race_Hispanic,0.15279601996921657,-0.009654394100721327,-0.14314162586855442,0.3055920399384923
diag_3_368,0.15278124713814623,-0.04901661471348865,-0.10376463242465533,0.30556249427629023
nateglinide_Up,0.15276256804860544,-0.12160198604241484,-0.03116058200619088,0.30552513609721116
diag_2_282,0.03955601178920654,-0.15250981570355257,0.11295380391434719,0.3050196314071063
diag_1_579,-0.11181565314547616,-0.04059583179670215,0.15241148494217813,0.3048229698843564
diag_2_736,-0.15225919237634136,0.08986135699709154,0.062397835379248805,0.3045183847526817
diag_3_426,-0.031187679536261833,-0.12105772589849177,0.15224540543475756,0.30449081086951113
diag_3_346,0.15178267183254368,-0.03943746990449576,-0.1123452019280493,0.30356534366508875
diag_1_355,0.15167756017704592,-0.10295290487840969,-0.048724655298637815,0.3033551203540934
diag_3_807,0.07501299399563092,0.0765876726483751,-0.1516006666440073,0.3032013332880133
diag_3_242,0.15137471898541832,-0.12096074857635125,-0.03041397040906509,0.30274943797083465
diag_3_309,0.04800178036405377,0.10331238083014836,-0.1513141611942025,0.30262832238840465
diag_3_531,-0.15098213245852055,0.05899377948268613,0.09198835297583616,0.30196426491704287
diag_2_787,0.09630427874475174,0.054616363104196125,-0.1509206418489502,0.3018412836978981
diag_2_786,0.14177030616429717,-0.15091340373537523,0.00914309757109803,0.30182680747077045
diag_2_280,-0.15048451454095543,0.011625854845261047,0.13885865969568809,0.3009690290819046
diag_2_723,0.15043809358697224,-0.10409871087626837,-0.04633938271070443,0.30087618717394504
diag_1_238,-0.15026115437953708,0.04749231255756353,0.10276884182197397,0.3005223087590746
diag_3_V60,-0.14897019746387685,0.15024106895193778,-0.001270871488060858,0.3004821379038755
diag_2_344,-0.042071387717842655,-0.1080664808192363,0.15013786853707903,0.300275737074158
diag_3_425,-0.02358426787047781,-0.12655325409154106,0.15013752196201186,0.3002750439240307
diag_1_429,0.13274112352637346,0.017281254198061573,-0.15002237772443383,0.3000447554488689
diag_2_750,0.013943830016138725,0.13575805437237262,-0.14970188438851112,0.29940376877702246
diag_1_518,0.14756321284013446,-0.14965148588210947,0.0020882730419876172,0.29930297176423154
diag_3_396,-0.14939823026044272,0.1230967345782555,0.026301495682182017,0.29879646052088027
diag_2_255,0.0032908474605372433,0.1458900208285905,-0.1491808682891266,0.2983617365782544
diag_1_424,0.014578852593399687,0.1343599246254828,-0.14893877721887946,0.297877554437762
diag_2_V10,0.03294437676784189,-0.14888600184354994,0.11594162507570878,0.2977720036871006
medical_specialty_InfectiousDiseases,-0.11309014445187912,0.14886689680320603,-0.035776752351327774,0.2977337936064129
diag_3_562,-0.09078490095631131,0.14877768976710873,-0.05799278881079505,0.29755537953421507
medical_specialty_Pulmonology,-0.1486129722927395,0.07072394547871892,0.07788902681400894,0.29722594458546736
diag_3_580,-0.14842822663422042,0.0073614566572602035,0.14106676997695944,0.29685645326844007
diag_3_349,0.14806778877380153,-0.09922548591998974,-0.04884230285381229,0.29613557754760356
diag_1_824,0.062112290647495086,0.08577983560447046,-0.14789212625196627,0.2957842525039318
diag_1_577,-0.14741556852490942,0.06992829731972795,0.07748727120518313,0.2948311370498205
diag_2_338,0.14737257392523007,-0.050134781836849565,-0.09723779208837999,0.2947451478504596
diag_2_581,-0.14736079264989402,0.017331054175144106,0.13002973847474772,0.29472158529978587
race_Other,0.14721686244490817,-0.11287995363421038,-0.03433690881068862,0.2944337248898072
diag_3_250.5,-0.09808323696495812,0.14702751138038328,-0.048944274415424795,0.2940550227607662
diag_1_331,0.13686688616437995,0.010053387308273681,-0.14692027347265382,0.2938405469453075
glipizide-metformin_Steady,-0.10359754664263619,-0.04308759139233187,0.14668513803496772,0.2933702760699358
diag_1_8,-0.13474149832795812,0.1466706018015489,-0.011929103473592901,0.2933412036030999
admission_source_id_z_ Transfer from another health care facility,0.13887932878082104,0.007751382503208877,-0.1466307112840595,0.2932614225680894
diag_2_197,-0.14638888622266155,0.07421339160858514,0.07217549461407965,0.2927777724453263
diag_2_737,0.14634425501020143,-0.027214671180437498,-0.11912958382976478,0.2926885100204037
diag_2_V58,-0.14611943562042254,0.03245148301372469,0.11366795260669153,0.29223887124083875
diag_2_705,-0.1459912146959663,0.06321942746547876,0.08277178723048748,0.29198242939193253
diag_3_913,-0.14594092468906886,0.1352743009831431,0.010666623705925563,0.29188184937813755
rosiglitazone_Steady,-0.14577566949647705,0.0050324901966770745,0.1407431792998373,0.2915513389929914
diag_2_136,0.009688304709457923,0.13595182767259392,-0.14564013238205276,0.2912802647641046
diag_3_156,-0.1414703411590528,0.1455397035325994,-0.004069362373546384,0.2910794070651986
diag_2_567,-0.09076535037060333,-0.05477227783125654,0.14553762820185895,0.2910752564037188
diag_3_E934,-0.08339655378457367,-0.06212983708828295,0.14552639087285796,0.2910527817457146
diag_1_285,-0.1452781041451792,0.062063113561837066,0.08321499058334585,0.2905562082903621
diag_1_746,0.1452041306149885,-0.03111077332951865,-0.1140933572854702,0.2904082612299773
diag_3_614,-0.07575022166422135,0.14498531696807615,-0.06923509530385583,0.2899706339361533
diag_1_286,0.06485429147976364,-0.14459921828116726,0.07974492680140365,0.28919843656233457
medical_specialty_Family/GeneralPractice,-0.13149054249724054,0.144420611881946,-0.012930069384724862,0.2888412237639114
diag_3_261,0.08592003890909947,0.058405241859254386,-0.14432528076835419,0.28865056153670804
diag_2_746,0.12985416386930462,0.014441853576816195,-0.14429601744612158,0.2885920348922424
diag_1_532,0.14263064323812003,0.0011556311740602945,-0.14378627441217418,0.28757254882435446
diag_3_398,0.08987725265780537,0.05383338505941567,-0.14371063771721873,0.28742127543443974
diag_1_592,0.12473754575836028,0.01893440991511325,-0.14367195567346497,0.2873439113469385
diag_2_V42,-0.14315827130629757,0.11364614498618726,0.02951212632011718,0.28631654261260203
diag_3_821,0.14312688534818624,-0.044662411534541174,-0.09846447381364595,0.28625377069637337
diag_2_E939,-0.14285637901663123,0.02111342781804359,0.12174295119858841,0.28571275803326324
diag_2_V46,-0.09107007763441077,-0.051692546700020034,0.1427626243344315,0.2855252486688623
diag_3_155,0.1425427526342973,-0.03799480394674509,-0.104547948687553,0.2850855052685954
diag_3_355,0.14249494440449922,-0.08137318431974408,-0.06112176008475497,0.2849898888089983
diag_1_252,0.1424344576734979,-0.009785585411722862,-0.1326488722617752,0.284868915346996
diag_1_964,0.01681644968653963,0.12545686648501628,-0.14227331617155636,0.2845466323431123
diag_1_380,0.14221810707425098,-0.008155831190005148,-0.134062275884246,0.2844362141485021
diag_3_802,0.08528397630217037,0.05681693869693936,-0.14210091499910915,0.28420182999821886
diag_1_486,-0.0031166698567001577,-0.13859498460250902,0.14171165445919195,0.2834233089184012
diag_1_814,0.1416325004718654,-0.039637973701006524,-0.10199452677085888,0.2832650009437308
diag_3_517,-0.09694492802370425,-0.04446435583235695,0.14140928385606144,0.28281856771212266
diag_3_35,-0.12456180634746777,-0.016794238145085,0.14135604449255212,0.2827120889851049
max_glu_serum_>300,-0.14124136498379022,0.0796623781085768,0.06157898687520865,0.2824827299675757
diag_2_507,0.1411434158829598,-0.12964644580197718,-0.011496970080978398,0.2822868317659154
diag_1_455,0.14097474146846437,-0.1374433010183136,-0.003531440450153108,0.28194948293693106
diag_2_473,0.14088010888506658,-0.11083256421222915,-0.030047544672837115,0.2817602177701328
diag_1_296,-0.06976013765048299,0.1408471785082313,-0.07108704085775679,0.2816943570164711
diag_2_293,0.14078016996919254,-0.05130859889402755,-0.08947157107516607,0.28156033993838614
diag_1_349,0.06368330397070615,-0.14064011991732675,0.07695681594662022,0.2812802398346531
diag_3_710,0.08448569162010204,-0.14062076365544474,0.05613507203534466,0.28124152731089147
diag_1_643,-0.1405648428391886,0.07811819497271337,0.06244664786647468,0.28112968567837665
diag_2_611,-0.13224698356600467,-0.008093802565916105,0.14034078613192183,0.2806815722638426
diag_3_79,-0.14029889525428318,0.052074366103363905,0.08822452915092253,0.28059779050856964
diag_2_327,-0.040994781853062566,-0.0991656002052944,0.1401603820583587,0.2803207641167157
diag_3_241,0.1084387768192234,0.03159015924034255,-0.14002893605956587,0.2800578721191318
diag_2_566,0.14001316708039419,-0.021392062601529982,-0.11862110447886423,0.28002633416078837
diag_2_584,0.12236667060659866,-0.13996062645302687,0.017593955846425483,0.279921252906051
diag_1_225,0.10912727924302339,0.03082838456001612,-0.13995566380304117,0.2799113276060807
diag_2_E935,0.006930180335300567,-0.1399434280678504,0.13301324773254752,0.2798868561356985
diag_2_790,-0.13976271113412006,0.1138217655133791,0.025940945620742274,0.27952542226824145
diag_1_309,0.1395965394810282,-0.015917586055289906,-0.12367895342573944,0.27919307896205753
diag_2_825,-0.13890919175932007,0.10477225169539925,0.034136940063921296,0.27781838351864063
diag_1_967,-0.05561547607475693,0.13885164066994832,-0.0832361645951906,0.27770328133989586
diag_1_204,-0.020411811555406237,0.1387627747494412,-0.11835096319403438,0.2775255494988818
diag_3_501,-0.1386948183011246,0.028673258895413598,0.11002155940571105,0.27738963660224925
diag_2_826,-0.1261119951863087,0.13821671854945625,-0.012104723363147513,0.27643343709891244
diag_2_524,0.1382131833268998,-0.032603732832754126,-0.10560945049414601,0.27642636665379994
diag_3_288,0.07713651254852578,-0.13818497559562531,0.06104846304710029,0.2763699511912514
diag_2_996,-0.13795521194603122,0.10619145459747979,0.03176375734855371,0.2759104238920647
diag_1_519,0.1378456504024814,-0.026666673938619507,-0.11117897646386188,0.2756913008049628
diag_3_611,0.13763645398087093,-0.059133598686438,-0.0785028552944323,0.2752729079617412
diag_2_429,0.07280809968307435,-0.13759825750592025,0.06479015782284568,0.2751965150118403
diag_2_291,0.13731946743335127,-0.13150449230810576,-0.005814975125250135,0.27463893486670715
diag_2_411,-0.09687453784999085,-0.04027594873654197,0.13715048658649057,0.2743009731730234
diag_3_281,0.13692124197665814,-0.09712372172469673,-0.03979752025196088,0.27384248395331573
diag_3_V09,0.13688630590288806,-0.09724109895010606,-0.03964520695278534,0.27377261180577944
diag_2_788,0.13682559124024407,-0.047212574522872204,-0.08961301671737248,0.27365118248048875
diag_1_185,0.13637760832726548,-0.09546384999972646,-0.04091375832754206,0.272755216654534
diag_1_435,0.029528738631224148,-0.13631093698135197,0.10678219835012698,0.2726218739627031
diag_2_E936,-0.13616067890517886,0.06655296817762421,0.06960771072755423,0.27232135781035727
diag_1_478,-0.0726505426993068,0.13601603682196287,-0.06336549412265738,0.272032073643927
diag_3_711,-0.13593128072731014,0.061038122307690436,0.07489315841962141,0.27186256145462195
diag_1_183,-0.0890004324561174,0.13570966782190197,-0.04670923536578514,0.2714193356438045
diag_2_285,0.055099804846712445,-0.13563802385876786,0.08053821901205489,0.2712760477175352
diag_3_909,-0.09924658355970305,0.13562367652476975,-0.03637709296506725,0.27124735304954006
diag_2_711,-0.09549598091066235,-0.04004950985398624,0.13554549076464964,0.2710909815292982
diag_2_V49,-0.1354626304066673,0.04030384052188755,0.0951587898847789,0.27092526081333373
diag_3_386,0.13540815927395616,-0.0949044958660688,-0.04050366340788786,0.2708163185479128
diag_3_293,0.09270418014928634,-0.13534276394153893,0.04263858379225473,0.27068552788308
diag_3_E881,-0.08625814434679238,-0.048884430656088315,0.13514257500288043,0.27028515000576114
diag_1_212,0.13497828171481654,-0.04277206912439235,-0.09220621259042545,0.26995656342963437
diag_1_275,0.1347581841244782,-0.03607629572898841,-0.09868188839549041,0.26951636824895703
discharge_disposition_id_y_Discharged/transferred to home under care of Home IV provider,-0.010843195483008774,-0.12390226419763692,0.13474545968064597,0.26949091936129166
diag_1_729,0.00920886536459579,-0.13469799936025284,0.1254891339956597,0.26939599872050835
diag_3_705,0.1346656206599892,-0.02681738017490396,-0.10784824048508453,0.26933124131997765
diag_1_V54,0.13458300656594263,-0.10334256952502961,-0.031240437040912263,0.26916601313188454
diag_1_228,-0.10872830109858,-0.02584446838719545,0.13457276948577515,0.2691455389715506
diag_1_781,-0.13454376854477068,0.04536268088395703,0.08918108766081079,0.2690875370895385
diag_1_433,-0.13445831801682068,0.0025226996640161214,0.13193561835279288,0.2689166360336297
diag_2_521,0.13420831855070664,-0.043883582190030045,-0.09032473636067659,0.2684166371014133
diag_1_227,0.11571570756978289,0.01845727702766824,-0.13417298459745047,0.2683459691949016
medical_specialty_Neurology,0.1341521308249131,-0.04869370839990448,-0.08545842242500762,0.2683042616498252
diag_1_851,0.13399537137878464,-0.010856749877112746,-0.12313862150167353,0.2679907427575709
diag_2_200,0.07318809609677833,-0.13398623445472566,0.06079813835794816,0.26797246890945214
diag_3_423,-0.07074222946127867,-0.06318274159832452,0.1339249710596028,0.267849942119206
diag_2_250.02,-0.1336045221882039,0.09324190667570846,0.04036261551249184,0.2672090443764042
diag_1_250.32,0.12189035165641887,0.01163675707373567,-0.13352710873015416,0.2670542174603087
diag_2_250.93,-0.07876892841734576,-0.05447857152279048,0.13324749994013657,0.2664949998802728
diag_1_725,0.13261217688283347,-0.050463358927678725,-0.08214881795515303,0.2652243537656652
diag_2_250.11,0.03572752397963204,-0.13211005534408868,0.09638253136445718,0.2642201106881779
diag_3_260,-0.1196151861183592,-0.012456865277046328,0.13207205139540543,0.2641441027908109
glyburide-metformin_Up,0.13200883403818267,-0.03690397703719521,-0.09510485700098813,0.264017668076366
glipizide_Steady,0.09874933141471452,-0.13187159249158453,0.03312226107693708,0.2637431849832361
diag_2_311,0.07371736282002296,-0.13182224284448413,0.058104880024462895,0.26364448568897
diag_3_457,-0.13179287243164978,0.053073828661330126,0.07871904377031856,0.26358574486329844
diag_1_250.93,-0.11774691856825678,0.1317609320342499,-0.014014013465992493,0.2635218640684992
diag_1_415,0.1317275125150884,-0.08275649823004355,-0.04897101428504271,0.26345502503017465
diag_1_711,-0.13164370197454983,0.09176037555243446,0.03988332642211653,0.26328740394910083
diag_3_459,-0.10092361890149366,0.13135990858544877,-0.030436289683954537,0.262719817170897
diag_3_V13,-0.09597795008904315,-0.03513064146251598,0.1311085915515594,0.26221718310311853
diag_1_189,0.1310500338126344,-0.11575761090374273,-0.01529242290888647,0.2621000676252636
diag_3_751,-0.13085254127729098,0.06545610642008291,0.06539643485720817,0.261705082554582
diag_3_250.91,-0.13070758061495089,0.07680419655956541,0.05390338405538577,0.26141516122990205
diag_1_201,-0.13047988580928765,0.06461189677748587,0.06586798903180198,0.2609597716185755
diag_1_482,0.026926618017644892,-0.13015812469825558,0.10323150668061004,0.26031624939651055
diag_1_873,0.1297961678535837,-0.07347720013214189,-0.056318967721443514,0.2595923357071691
diag_1_V71,0.12976024161044944,-0.0429754658469784,-0.0867847757634706,0.25952048322089843
diag_3_522,-0.12972516084775867,0.11596545931429203,0.013759701533467214,0.2594503216955179
diag_1_646,-0.12623172961240023,0.12970811979941613,-0.0034763901870160925,0.2594162395988324
medical_specialty_DCPTEAM,0.12961408333331964,-0.028833666520596758,-0.10078041681272325,0.25922816666663967
diag_2_802,-0.0019385127673403877,0.12939889812873295,-0.1274603853613919,0.25879779625746524
diag_2_738,-0.12938645613823,0.06904262030082828,0.060343835837401646,0.25877291227645993
diag_2_620,0.12930522856206303,-0.09489165770434967,-0.03441357085771359,0.2586104571241263
diag_1_570,-0.12923837040945219,0.06481373272941883,0.06442463768003406,0.25847674081890504
diag_2_444,-0.12904229238227855,0.020289143040361356,0.10875314934191818,0.2580845847645581
diag_1_250.21,-0.09752414256072585,-0.03133263552447759,0.1288567780852036,0.25771355617040703
diag_1_250.31,-0.1287026815255612,0.12814837443687396,0.0005543070886876205,0.2574053630511228
diag_1_215,0.12854634271307389,-0.029437001441013938,-0.09910934127206006,0.2570926854261479
diag_2_250.51,-0.02472831076816371,0.12834011136000664,-0.10361180059184111,0.25668022272001145
diag_2_718,0.12823652043125286,-0.03994351615777832,-0.08829300427347501,0.2564730408625062
diag_3_E930,-0.12817217276111117,0.03499500925721457,0.09317716350389593,0.2563443455222217
medical_specialty_Psychology,0.0845163964111046,-0.12807408835852682,0.043557691947419985,0.2561481767170514
diag_3_208,0.1278072105259605,-0.07998438101002867,-0.04782282951593254,0.2556144210519217
diag_3_278,0.04512506593298982,-0.12695365119471733,0.08182858526172838,0.25390730238943554
diag_1_794,0.12687858887151596,-0.009197836033495426,-0.11768075283801965,0.253757177743031
diag_3_882,0.1268740429535867,-0.025736689707721274,-0.10113735324586579,0.2537480859071738
diag_2_565,-0.10187799874071841,-0.024798779958138034,0.12667677869885619,0.25335355739771265
miglitol_Steady,-0.012525064227307611,-0.11402794231500071,0.1265530065423078,0.2531060130846161
diag_1_250.33,-0.12641282080300403,0.010629036179385501,0.11578378462361802,0.2528256416060075
diag_1_807,0.12639620937391935,-0.07215027727705826,-0.054245932096858525,0.25279241874783615
diag_1_541,0.12611242708283124,-0.025957571559410697,-0.10015485552342025,0.2522248541656622
medical_specialty_Pediatrics,0.036866404952546526,-0.12610325235743897,0.08923684740489496,0.2522065047148805
diag_2_646,0.06774762669265808,0.05833715696215891,-0.12608478365481737,0.25216956730963436
diag_1_434,-0.08305096379533503,0.12606359253221794,-0.043012628736865774,0.2521271850644187
diag_3_410,0.10692592023126894,0.019073949156450155,-0.1259998693877191,0.2519997387754382
diag_2_958,-0.12590470211696275,0.11042838095294877,0.015476321164013998,0.2518094042339255
diag_3_458,0.12583154955315776,-0.06531387557246417,-0.060517673980685256,0.2516630991063072
diag_2_557,0.1257163641808086,-0.11022638828205912,-0.015489975898749817,0.25143272836161756
diag_1_802,0.12570964732842105,-0.025944598167885306,-0.0997650491605363,0.25141929465684265
diag_1_607,-0.12570841756161194,0.013960667451679783,0.11174775010993057,0.2514168351232223
diag_2_840,-0.12562290748487082,0.07948499979319903,0.04613790769167286,0.2512458149697427
diag_2_989,0.05875228187511202,0.0668564532036611,-0.1256087350787729,0.25121747015754603
diag_1_555,0.12546084009963612,-0.07942647361594005,-0.046034366483695584,0.25092168019927175
diag_3_435,0.054629623530647674,-0.12543342082724016,0.07080379729659256,0.25086684165448037
diag_3_305,0.06000118248646891,-0.12523522696818312,0.06523404448170869,0.2504704539363607
diag_1_311,-0.1252197109074839,0.07230412054348018,0.052915590364002785,0.25043942181496687
diag_2_519,-0.016385523416792357,-0.10881725107135856,0.12520277448815023,0.2504055489763012
diag_1_614,0.1250390540863314,-0.08925035153797187,-0.035788702548359336,0.2500781081726626
diag_3_812,-0.0544682169654737,-0.07044546069594096,0.12491367766141422,0.24982735532282888
diag_2_494,0.124877022616939,-0.023170929965088953,-0.10170609265185027,0.24975404523387823
diag_2_528,-0.1246645300008594,0.045754406794976214,0.07891012320588363,0.24932906000171923
diag_1_586,-0.12453591759027866,0.09448597999229708,0.030049937597981496,0.24907183518055723
diag_3_693,-0.12439470972999762,0.014979625037614285,0.10941508469238286,0.24878941945999478
diag_1_514,-0.12438634435112335,0.11228391221965228,0.012102432131471242,0.24877268870224686
diag_2_626,0.12417722971473324,-0.05855179044540388,-0.0656254392693288,0.24835445942946593
diag_3_787,-0.06107968788725485,-0.06299441993618018,0.12407410782343094,0.24814821564686596
diag_3_847,0.12406884244007398,-0.02125283960222659,-0.10281600283784766,0.2481376848801482
diag_1_569,0.01809913509182686,-0.1239727148053624,0.10587357971353617,0.24794542961072544
diag_1_180,0.12382690236077863,-0.030590641941080746,-0.09323626041969758,0.24765380472155696
diag_3_250.02,-0.060453865104103534,0.12379021341136488,-0.0633363483072503,0.24758042682271872
diag_1_250.2,0.12375846082061555,-0.06637558732248017,-0.05738287349813474,0.24751692164123046
diag_2_455,-0.0023068693458015085,-0.12142543583824154,0.12373230518404417,0.2474646103680872
diag_1_250.8,-0.07693367966901414,-0.04657171329073376,0.12350539295975059,0.2470107859194985
diag_2_V57,-0.09206255742233975,-0.03131716786075428,0.12337972528309421,0.24675945056618825
diag_1_117,-0.06075170269095202,-0.0625747643356062,0.12332646702655889,0.2466529340531171
diag_1_276,-0.12322926308565489,0.03450367872529425,0.08872558436037642,0.24645852617132558
diag_1_528,0.12319979447201139,-0.10112805232003344,-0.022071742151978494,0.2463995889440233
diag_3_933,0.12309093200409736,-0.026903992145562133,-0.09618693985853491,0.2461818640081944
diag_1_34,-0.1229036820575662,0.06448451249964618,0.05841916955792025,0.24580736411513265
diag_3_850,0.12282150492984746,-0.037994069077249115,-0.08482743585259817,0.24564300985969473
diag_3_736,0.1070216735164378,-0.12278249223914044,0.015760818722702324,0.24556498447828057
diag_3_310,-0.019502590064863577,0.12267491020515126,-0.10317232014028759,0.2453498204103024
diag_1_301,0.12258529325328794,-0.03270765030517089,-0.08987764294811737,0.24517058650657622
diag_2_756,0.12255230601390117,-0.03996820660576541,-0.08258409940813528,0.24510461202780187
diag_1_977,0.12251221900660082,-0.0964990787060709,-0.026013140300530233,0.24502443801320195
diag_3_246,0.12245319910177878,-0.020152434610489465,-0.1023007644912892,0.24490639820355747
diag_1_475,-0.07272029469900938,0.12244386440469357,-0.04972356970568491,0.24488772880938786
diag_3_V54,0.022551402188706323,-0.12228374603763936,0.09973234384893208,0.24456749207527778
diag_1_568,-0.001241555579151162,-0.1210165226927111,0.12225807827186251,0.24451615654372477
diag_1_341,-0.12216809198079724,0.046502800747835575,0.07566529123296153,0.24433618396159434
diag_2_448,-0.11050157109801508,-0.011662274483430704,0.12216384558144577,0.24432769116289155
diag_2_920,-0.06776673211447423,0.1220363898665487,-0.05426965775207443,0.24407277973309738
diag_3_94,0.12199029741155933,-0.05576889190857224,-0.06622140550298672,0.2439805948231183
diag_3_272,0.11168382144732801,-0.12173935085125455,0.010055529403906475,0.24347870170248903
diag_2_759,0.12162611478971831,-0.025843583680734097,-0.09578253110898395,0.24325222957943637
diag_1_250.1,-0.1095469642355266,-0.012030414702611831,0.12157737893813497,0.2431547578762734
diag_1_250.02,0.03195966457377917,-0.12151714979648075,0.08955748522270772,0.24303429959296763
diag_2_608,-0.08219118476508736,0.1215161868531872,-0.03932500208809943,0.24303237370637398
diag_3_922,-0.015122324126039909,-0.10638854905118351,0.12151087317722331,0.24302174635444673
diag_2_511,0.12143379036117544,-0.001351634417626937,-0.12008215594354474,0.2428675807223471
diag_1_648,-0.04266531916194009,-0.0785084567605194,0.12117377592245794,0.24234755184491744
diag_3_172,-0.0960712189900066,-0.025002577151506594,0.12107379614151305,0.24214759228302624
